Time,PvYield,InverterYield,GridFeedIn,PurchasedFromNet
07/30/2024 00:00:00,0,0,0,467.97
07/30/2024 01:00:00,0,0,0,464.38
07/30/2024 02:00:00,0,0,0,453.63
07/30/2024 03:00:00,0,0,0,438.28
07/30/2024 04:00:00,0,0,0,436.22
07/30/2024 05:00:00,1.71,1.71,0,429.57
07/30/2024 06:00:00,54.52,54.52,0,664.06
07/30/2024 07:00:00,193.68,193.68,0,645.12
07/30/2024 08:00:00,366.46,366.46,0,484.35
07/30/2024 09:00:00,534.98,534.98,0,576
07/30/2024 10:00:00,681.78,681.78,0,444.93
07/30/2024 11:00:00,779.38,779.38,72.96,66.56
07/30/2024 12:00:00,834.71,834.71,155.39,17.41
07/30/2024 13:00:00,853.8,853.8,27.45,102.91
07/30/2024 14:00:00,817.53,817.53,2.63,278.02
07/30/2024 15:00:00,736.56,736.56,12.54,108.54
07/30/2024 16:00:00,616.78,616.78,42.24,18.95
07/30/2024 17:00:00,454.94,454.94,0,356.35
07/30/2024 18:00:00,274.05,274.05,0,543.74
07/30/2024 19:00:00,107,107,0,706.56
07/30/2024 20:00:00,12.22,12.22,0,844.8
07/30/2024 21:00:00,0,0,0,664.58
07/30/2024 22:00:00,0,0,0,502.27
07/30/2024 23:00:00,0,0,0,500.22
07/31/2024 00:00:00,0,0,0,494.08
07/31/2024 01:00:00,0,0,0,494.08
07/31/2024 02:00:00,0,0,0,492.55
07/31/2024 03:00:00,0,0,0,491.01
07/31/2024 04:00:00,0,0,0,470.01
07/31/2024 05:00:00,1.34,1.34,0,456.19
07/31/2024 06:00:00,50.16,50.16,0,409.09
07/31/2024 07:00:00,181.98,181.98,0,608.77
07/31/2024 08:00:00,346.69,346.69,0,452.1
07/31/2024 09:00:00,516.98,516.98,4.8,135.16
07/31/2024 10:00:00,658.87,658.87,13.06,109.57
07/31/2024 11:00:00,755.07,755.07,12.41,130.05
07/31/2024 12:00:00,809.08,809.08,82.05,20.48
07/31/2024 13:00:00,824.06,824.06,100.48,31.23
07/31/2024 14:00:00,788.27,788.27,42.75,79.87
07/31/2024 15:00:00,704.89,704.89,18.56,153.09
07/31/2024 16:00:00,580.57,580.57,14.4,66.05
07/31/2024 17:00:00,424.77,424.77,0,175.62
07/31/2024 18:00:00,239.41,239.41,0,455.68
07/31/2024 19:00:00,22.22,22.22,0,635.9
07/31/2024 20:00:00,3.31,3.31,0,613.89
07/31/2024 21:00:00,0,0,0,640.51
07/31/2024 22:00:00,0,0,0,491.01
07/31/2024 23:00:00,0,0,0,476.67
08/01/2024 00:00:00,0,0,0,460.8
08/01/2024 01:00:00,0,0,0,450.56
08/01/2024 02:00:00,0,0,0,445.95
08/01/2024 03:00:00,0,0,0,444.42
08/01/2024 04:00:00,0,0,0,429.05
08/01/2024 05:00:00,0.53,0.53,0,419.84
08/01/2024 06:00:00,55.93,55.93,0,547.33
08/01/2024 07:00:00,121.41,121.41,0,879.11
08/01/2024 08:00:00,252.22,252.22,0,717.82
08/01/2024 09:00:00,327.81,327.81,0,569.34
08/01/2024 10:00:00,643.73,643.73,0.52,224.77
08/01/2024 11:00:00,708.59,708.59,1.4,402.95
08/01/2024 12:00:00,799.38,799.38,0.26,368.64
08/01/2024 13:00:00,761.34,761.34,0.45,274.43
08/01/2024 14:00:00,743.44,743.44,12.61,161.28
08/01/2024 15:00:00,635.15,635.15,19.84,159.23
08/01/2024 16:00:00,583.8,583.8,0,204.29
08/01/2024 17:00:00,454.99,454.99,0,199.17
08/01/2024 18:00:00,166.92,166.92,0,581.12
08/01/2024 19:00:00,7.88,7.88,0,538.11
08/01/2024 20:00:00,0.03,0.03,0,536.06
08/01/2024 21:00:00,0,0,0,603.65
08/01/2024 22:00:00,0,0,0,478.72
08/01/2024 23:00:00,0,0,0,465.41
08/02/2024 00:00:00,0,0,0,449.53
08/02/2024 01:00:00,0,0,0,451.59
08/02/2024 02:00:00,0,0,0,449.02
08/02/2024 03:00:00,0,0,0,435.71
08/02/2024 04:00:00,0,0,0,430.08
08/02/2024 05:00:00,0.34,0.34,0,423.43
08/02/2024 06:00:00,35.79,35.79,0,704.51
08/02/2024 07:00:00,183.39,183.39,0,992.26
08/02/2024 08:00:00,357.82,357.82,0,658.43
08/02/2024 09:00:00,526.06,526.06,0,451.07
08/02/2024 10:00:00,672.57,672.57,0,415.23
08/02/2024 11:00:00,772.93,772.93,15.04,160.77
08/02/2024 12:00:00,835.89,835.89,20.22,216.06
08/02/2024 13:00:00,841.03,841.03,13.89,96.77
08/02/2024 14:00:00,788.04,788.04,0,199.17
08/02/2024 15:00:00,596.35,596.35,0.13,340.99
08/02/2024 16:00:00,539.3,539.3,2.36,252.42
08/02/2024 17:00:00,270.27,270.27,0,551.93
08/02/2024 18:00:00,32.27,32.27,0,548.87
08/02/2024 19:00:00,17.7,17.7,0,509.44
08/02/2024 20:00:00,10.02,10.02,0,509.95
08/02/2024 21:00:00,0,0,0,522.75
08/02/2024 22:00:00,0,0,0,519.17
08/02/2024 23:00:00,0,0,0,519.17
08/03/2024 00:00:00,0,0,0,516.61
08/03/2024 01:00:00,0,0,0,507.9
08/03/2024 02:00:00,0,0,0,485.38
08/03/2024 03:00:00,0,0,0,484.35
08/03/2024 04:00:00,0,0,0,484.86
08/03/2024 05:00:00,0.72,0.72,0,472.07
08/03/2024 06:00:00,47.36,47.36,0,412.67
08/03/2024 07:00:00,76.46,76.46,0,421.89
08/03/2024 08:00:00,183.77,183.77,0,290.3
08/03/2024 09:00:00,162.07,162.07,0,307.2
08/03/2024 10:00:00,350.43,350.43,9.86,230.4
08/03/2024 11:00:00,488.59,488.59,66.88,113.15
08/03/2024 12:00:00,583.86,583.86,114.37,1.54
08/03/2024 13:00:00,644.91,644.91,210.81,24.57
08/03/2024 14:00:00,820.81,820.81,361.48,0
08/03/2024 15:00:00,602.88,602.88,190.78,31.24
08/03/2024 16:00:00,512.18,512.18,120.9,41.47
08/03/2024 17:00:00,398.64,398.64,24.76,54.27
08/03/2024 18:00:00,239.48,239.48,0,177.66
08/03/2024 19:00:00,88.53,88.53,0,320.52
08/03/2024 20:00:00,6.16,6.16,0,399.87
08/03/2024 21:00:00,0,0,0,407.04
08/03/2024 22:00:00,0,0,0,399.87
08/03/2024 23:00:00,0,0,0,402.43
08/04/2024 00:00:00,0,0,0,402.43
08/04/2024 01:00:00,0,0,0,370.69
08/04/2024 02:00:00,0,0,0,341.51
08/04/2024 03:00:00,0,0,0,336.89
08/04/2024 04:00:00,0,0,0,336.39
08/04/2024 05:00:00,1.31,1.31,0,333.31
08/04/2024 06:00:00,43.69,43.69,0,291.33
08/04/2024 07:00:00,161.66,161.66,0,182.27
08/04/2024 08:00:00,202.07,202.07,0,142.33
08/04/2024 09:00:00,356.16,356.16,79.43,80.39
08/04/2024 10:00:00,630.43,630.43,264.7,11.77
08/04/2024 11:00:00,759.56,759.56,368.64,0
08/04/2024 12:00:00,813.97,813.97,417.67,0
08/04/2024 13:00:00,828.12,828.12,429.76,0
08/04/2024 14:00:00,859.09,859.09,460.99,0
08/04/2024 15:00:00,552.67,552.67,196.99,24.58
08/04/2024 16:00:00,536.99,536.99,166.78,6.14
08/04/2024 17:00:00,391.98,391.98,45.19,17.41
08/04/2024 18:00:00,217.5,217.5,0.38,134.66
08/04/2024 19:00:00,64.81,64.81,0,274.94
08/04/2024 20:00:00,5.34,5.34,0,335.87
08/04/2024 21:00:00,0,0,0,349.19
08/04/2024 22:00:00,0,0,0,349.69
08/04/2024 23:00:00,0,0,0,348.16
08/05/2024 00:00:00,0,0,0,344.58
08/05/2024 01:00:00,0,0,0,347.65
08/05/2024 02:00:00,0,0,0,346.62
08/05/2024 03:00:00,0,0,0,346.11
08/05/2024 04:00:00,0,0,0,343.56
08/05/2024 05:00:00,0.32,0.32,0,343.55
08/05/2024 06:00:00,30.33,30.33,0,311.81
08/05/2024 07:00:00,107.29,107.29,0,259.58
08/05/2024 08:00:00,214.85,214.85,0,152.58
08/05/2024 09:00:00,390.47,390.47,28.29,11.26
08/05/2024 10:00:00,535.91,535.91,109.18,0
08/05/2024 11:00:00,645.26,645.26,211.78,0
08/05/2024 12:00:00,749.63,749.63,403.52,0
08/05/2024 13:00:00,792.92,792.92,372.48,0
08/05/2024 14:00:00,686.79,686.79,297.09,1.54
08/05/2024 15:00:00,693.84,693.84,337.85,0
08/05/2024 16:00:00,426.93,426.93,176.84,0.51
08/05/2024 17:00:00,347.4,347.4,122.62,17.92
08/05/2024 18:00:00,200.36,200.36,26.3,60.41
08/05/2024 19:00:00,51.01,51.01,0,173.06
08/05/2024 20:00:00,5.72,5.72,0,218.11
08/05/2024 21:00:00,0,0,0,224.26
08/05/2024 22:00:00,0,0,0,224.25
08/05/2024 23:00:00,0,0,0,223.24
08/06/2024 00:00:00,0,0,0,222.2
08/06/2024 01:00:00,0,0,0,223.24
08/06/2024 02:00:00,0,0,0,222.72
08/06/2024 03:00:00,0,0,0,223.74
08/06/2024 04:00:00,0,0,0,223.23
08/06/2024 05:00:00,0.4,0.4,0,221.7
08/06/2024 06:00:00,41.6,41.6,0,184.83
08/06/2024 07:00:00,178.26,178.26,0,109.57
08/06/2024 08:00:00,338.93,338.93,27.01,24.06
08/06/2024 09:00:00,509.41,509.41,154.24,0
08/06/2024 10:00:00,660.88,660.88,285.7,0
08/06/2024 11:00:00,760.87,760.87,371.84,0
08/06/2024 12:00:00,813.2,813.2,507.01,0
08/06/2024 13:00:00,830.42,830.42,438.33,0
08/06/2024 14:00:00,792.56,792.56,447.94,0
08/06/2024 15:00:00,709.79,709.79,342.65,0
08/06/2024 16:00:00,588.35,588.35,333.57,0
08/06/2024 17:00:00,427.29,427.29,183.68,0
08/06/2024 18:00:00,243.29,243.29,27.39,20.99
08/06/2024 19:00:00,45.63,45.63,0,178.69
08/06/2024 20:00:00,3.18,3.18,0,221.19
08/06/2024 21:00:00,0,0,0,227.84
08/06/2024 22:00:00,0,0,0,225.28
08/06/2024 23:00:00,0,0,0,224.25
08/07/2024 00:00:00,0,0,0,223.75
08/07/2024 01:00:00,0,0,0,222.72
08/07/2024 02:00:00,0,0,0,223.74
08/07/2024 03:00:00,0,0,0,224.26
08/07/2024 04:00:00,0,0,0,224.76
08/07/2024 05:00:00,0.18,0.18,0,223.24
08/07/2024 06:00:00,39.56,39.56,0,188.41
08/07/2024 07:00:00,168.91,168.91,0,161.79
08/07/2024 08:00:00,332.44,332.44,18.95,37.89
08/07/2024 09:00:00,500.81,500.81,130.11,0
08/07/2024 10:00:00,646.56,646.56,268.93,0
08/07/2024 11:00:00,745.71,745.71,348.41,0
08/07/2024 12:00:00,796.44,796.44,424.96,0
08/07/2024 13:00:00,814.64,814.64,432,0
08/07/2024 14:00:00,771.71,771.71,353.54,0
08/07/2024 15:00:00,595.25,595.25,236.35,0
08/07/2024 16:00:00,537.41,537.41,268.61,0
08/07/2024 17:00:00,210.89,210.89,5.44,37.89
08/07/2024 18:00:00,82.61,82.61,0,155.14
08/07/2024 19:00:00,27.18,27.18,0,205.82
08/07/2024 20:00:00,1.16,1.16,0,232.96
08/07/2024 21:00:00,0,0,0,235.52
08/07/2024 22:00:00,0,0,0,233.98
08/07/2024 23:00:00,0,0,0,233.48
08/08/2024 00:00:00,0,0,0,231.42
08/08/2024 01:00:00,0,0,0,231.42
08/08/2024 02:00:00,0,0,0,231.43
08/08/2024 03:00:00,0,0,0,231.93
08/08/2024 04:00:00,0,0,0,231.43
08/08/2024 05:00:00,0.12,0.12,0,232.45
08/08/2024 06:00:00,23.96,23.96,0,208.89
08/08/2024 07:00:00,173.95,173.95,0.13,84.48
08/08/2024 08:00:00,339.37,339.37,41.41,6.15
08/08/2024 09:00:00,510.04,510.04,231.42,0
08/08/2024 10:00:00,658.16,658.16,308.29,0
08/08/2024 11:00:00,758.18,758.18,355.13,0
08/08/2024 12:00:00,817,817,487.11,0
08/08/2024 13:00:00,837.94,837.94,476.35,0
08/08/2024 14:00:00,799.96,799.96,399.62,0
08/08/2024 15:00:00,679.49,679.49,327.36,0
08/08/2024 16:00:00,500.95,500.95,213.82,0.51
08/08/2024 17:00:00,411.55,411.55,150.85,4.61
08/08/2024 18:00:00,251.51,251.51,18.49,22.52
08/08/2024 19:00:00,92.66,92.66,0,152.07
08/08/2024 20:00:00,5.98,5.98,0,237.57
08/08/2024 21:00:00,0,0,0,244.22
08/08/2024 22:00:00,0,0,0,244.74
08/08/2024 23:00:00,0,0,0,243.2
08/09/2024 00:00:00,0,0,0,241.15
08/09/2024 01:00:00,0,0,0,240.64
08/09/2024 02:00:00,0,0,0,240.13
08/09/2024 03:00:00,0,0,0,241.15
08/09/2024 04:00:00,0,0,0,239.1
08/09/2024 05:00:00,0.23,0.23,0,222.72
08/09/2024 06:00:00,35.7,35.7,0,203.27
08/09/2024 07:00:00,133.1,133.1,0,187.39
08/09/2024 08:00:00,317.96,317.96,20.93,48.13
08/09/2024 09:00:00,479.83,479.83,165.38,1.02
08/09/2024 10:00:00,642.09,642.09,284.86,0
08/09/2024 11:00:00,756.22,756.22,385.54,0
08/09/2024 12:00:00,760.71,760.71,474.62,0
08/09/2024 13:00:00,812.36,812.36,534.02,0
08/09/2024 14:00:00,790.47,790.47,521.28,0
08/09/2024 15:00:00,703.45,703.45,517.05,0
08/09/2024 16:00:00,561.08,561.08,413.64,0
08/09/2024 17:00:00,367.2,367.2,222.84,0
08/09/2024 18:00:00,206.28,206.28,75.52,1.54
08/09/2024 19:00:00,63.62,63.62,0.64,60.92
08/09/2024 20:00:00,2.72,2.72,0,119.81
08/09/2024 21:00:00,0,0,0,123.91
08/09/2024 22:00:00,0,0,0,123.39
08/09/2024 23:00:00,0,0,0,121.85
08/10/2024 00:00:00,0,0,0,119.81
08/10/2024 01:00:00,0,0,0,118.79
08/10/2024 02:00:00,0,0,0,118.78
08/10/2024 03:00:00,0,0,0,119.81
08/10/2024 04:00:00,0,0,0,119.29
08/10/2024 05:00:00,0.19,0.19,0,117.76
08/10/2024 06:00:00,35.71,35.71,0,80.9
08/10/2024 07:00:00,165.69,165.69,45.7,3.07
08/10/2024 08:00:00,326.58,326.58,192.06,0
08/10/2024 09:00:00,495.02,495.02,347.52,0
08/10/2024 10:00:00,637.08,637.08,478.28,0
08/10/2024 11:00:00,737.93,737.93,570.88,0
08/10/2024 12:00:00,789.14,789.14,616.76,0
08/10/2024 13:00:00,813.63,813.63,640.84,0
08/10/2024 14:00:00,776.03,776.03,604.16,0
08/10/2024 15:00:00,696.17,696.17,529.34,0
08/10/2024 16:00:00,571.92,571.92,414.21,0
08/10/2024 17:00:00,410.16,410.16,262.27,0
08/10/2024 18:00:00,235.91,235.91,100.1,0
08/10/2024 19:00:00,83.04,83.04,2.17,45.57
08/10/2024 20:00:00,4.25,4.25,0,119.3
08/10/2024 21:00:00,0,0,0,124.92
08/10/2024 22:00:00,0,0,0,123.4
08/10/2024 23:00:00,0,0,0,122.88
08/11/2024 00:00:00,0,0,0,119.8
08/11/2024 01:00:00,0,0,0,119.81
08/11/2024 02:00:00,0,0,0,119.81
08/11/2024 03:00:00,0,0,0,119.81
08/11/2024 04:00:00,0,0,0,120.83
08/11/2024 05:00:00,0.13,0.13,0,118.78
08/11/2024 06:00:00,35.24,35.24,0,81.41
08/11/2024 07:00:00,165.19,165.19,49.41,2.56
08/11/2024 08:00:00,325.27,325.27,195.58,0
08/11/2024 09:00:00,489.59,489.59,346.63,0
08/11/2024 10:00:00,633.99,633.99,477.57,0
08/11/2024 11:00:00,731.72,731.72,567.93,0
08/11/2024 12:00:00,788.98,788.98,620.61,0
08/11/2024 13:00:00,810.93,810.93,640,0
08/11/2024 14:00:00,774.98,774.98,605.57,0
08/11/2024 15:00:00,695.62,695.62,532.29,0
08/11/2024 16:00:00,576.68,576.68,421.95,0
08/11/2024 17:00:00,419.34,419.34,275.84,0
08/11/2024 18:00:00,238.53,238.53,107.45,0
08/11/2024 19:00:00,77.97,77.97,4.61,45.57
08/11/2024 20:00:00,1.48,1.48,0,116.74
08/11/2024 21:00:00,0,0,0,118.78
08/11/2024 22:00:00,0,0,0,118.78
08/11/2024 23:00:00,0,0,0,117.76
08/12/2024 00:00:00,0,0,0,117.25
08/12/2024 01:00:00,0,0,0,116.74
08/12/2024 02:00:00,0,0,0,117.25
08/12/2024 03:00:00,0,0,0,116.73
08/12/2024 04:00:00,0,0,0,117.25
08/12/2024 05:00:00,0.05,0.05,0,115.2
08/12/2024 06:00:00,34.69,34.69,0,75.78
08/12/2024 07:00:00,165.73,165.73,56.9,0.51
08/12/2024 08:00:00,325.38,325.38,206.97,0
08/12/2024 09:00:00,493.37,493.37,357.57,0
08/12/2024 10:00:00,636.56,636.56,490.95,0
08/12/2024 11:00:00,735.75,735.75,582.4,0
08/12/2024 12:00:00,785.99,785.99,629.24,0
08/12/2024 13:00:00,808.24,808.24,649.22,0
08/12/2024 14:00:00,765.78,765.78,609.22,0
08/12/2024 15:00:00,697.83,697.83,545.34,0
08/12/2024 16:00:00,573.11,573.11,427.84,0
08/12/2024 17:00:00,407.48,407.48,273.73,0
08/12/2024 18:00:00,231.2,231.2,108.8,0
08/12/2024 19:00:00,61.48,61.48,3.84,52.22
08/12/2024 20:00:00,1.54,1.54,0,108.03
08/12/2024 21:00:00,0,0,0,109.06
08/12/2024 22:00:00,0,0,0,107.52
08/12/2024 23:00:00,0,0,0,105.98
08/13/2024 00:00:00,0,0,0,104.45
08/13/2024 01:00:00,0,0,0,103.43
08/13/2024 02:00:00,0,0,0,103.42
08/13/2024 03:00:00,0,0,0,103.42
08/13/2024 04:00:00,0,0,0,104.45
08/13/2024 05:00:00,0.02,0.02,0,102.4
08/13/2024 06:00:00,29.53,29.53,0,73.22
08/13/2024 07:00:00,149.44,149.44,84.41,3.07
08/13/2024 08:00:00,306.82,306.82,238.4,0
08/13/2024 09:00:00,457.57,457.57,366.79,0
08/13/2024 10:00:00,590.98,590.98,485.69,0
08/13/2024 11:00:00,696.9,696.9,582.85,0
08/13/2024 12:00:00,782.02,782.02,661.12,0
08/13/2024 13:00:00,801.75,801.75,681.28,0
08/13/2024 14:00:00,765.43,765.43,645.25,0
08/13/2024 15:00:00,681.28,681.28,568.58,0
08/13/2024 16:00:00,558.17,558.17,453.5,0
08/13/2024 17:00:00,390.26,390.26,297.79,0
08/13/2024 18:00:00,217.04,217.04,136.64,0
08/13/2024 19:00:00,68.45,68.45,12.87,16.38
08/13/2024 20:00:00,2.07,2.07,0,69.12
08/13/2024 21:00:00,0,0,0,72.71
08/13/2024 22:00:00,0,0,0,71.17
08/13/2024 23:00:00,0,0,0,68.6
08/14/2024 00:00:00,0,0,0,68.61
08/14/2024 01:00:00,0,0,0,67.07
08/14/2024 02:00:00,0,0,0,66.05
08/14/2024 03:00:00,0,0,0,67.07
08/14/2024 04:00:00,0,0,0,68.1
08/14/2024 05:00:00,0.06,0.06,0,65.02
08/14/2024 06:00:00,28.82,28.82,1.6,35.84
08/14/2024 07:00:00,150.65,150.65,82.3,0
08/14/2024 08:00:00,308.1,308.1,227.84,0
08/14/2024 09:00:00,471.07,471.07,376.38,0
08/14/2024 10:00:00,608.81,608.81,503.75,0
08/14/2024 11:00:00,710.75,710.75,598.46,0
08/14/2024 12:00:00,770.17,770.17,652.55,0
08/14/2024 13:00:00,788.23,788.23,669.69,0
08/14/2024 14:00:00,755.88,755.88,637.83,0
08/14/2024 15:00:00,589.43,589.43,482.68,0
08/14/2024 16:00:00,255.98,255.98,171.97,0
08/14/2024 17:00:00,397.51,397.51,304.9,0
08/14/2024 18:00:00,137.92,137.92,72.13,7.68
08/14/2024 19:00:00,34.15,34.15,3.71,36.36
08/14/2024 20:00:00,0.73,0.73,0,68.09
08/14/2024 21:00:00,0,0,0,69.63
08/14/2024 22:00:00,0,0,0,68.61
08/14/2024 23:00:00,0,0,0,68.61
08/15/2024 00:00:00,0,0,0,67.07
08/15/2024 01:00:00,0,0,0,66.05
08/15/2024 02:00:00,0,0,0,66.56
08/15/2024 03:00:00,0,0,0,66.56
08/15/2024 04:00:00,0,0,0,68.1
08/15/2024 05:00:00,0,0,0,65.02
08/15/2024 06:00:00,22.88,22.88,0.25,40.96
08/15/2024 07:00:00,130.51,130.51,63.36,0.51
08/15/2024 08:00:00,239.64,239.64,164.87,0
08/15/2024 09:00:00,451.74,451.74,361.28,0
08/15/2024 10:00:00,604.27,604.27,502.59,0
08/15/2024 11:00:00,727.01,727.01,615.49,0
08/15/2024 12:00:00,783.47,783.47,668.09,0
08/15/2024 13:00:00,803.64,803.64,687.81,0
08/15/2024 14:00:00,761.96,761.96,647.04,0
08/15/2024 15:00:00,659.09,659.09,551.17,0
08/15/2024 16:00:00,500.83,500.83,403.58,0
08/15/2024 17:00:00,381.57,381.57,292.68,0
08/15/2024 18:00:00,203.09,203.09,125.18,0
08/15/2024 19:00:00,57.36,57.36,9.22,18.95
08/15/2024 20:00:00,1.92,1.92,0,67.07
08/15/2024 21:00:00,0,0,0,69.63
08/15/2024 22:00:00,0,0,0,68.61
08/15/2024 23:00:00,0,0,0,68.09
08/16/2024 00:00:00,0,0,0,66.56
08/16/2024 01:00:00,0,0,0,66.56
08/16/2024 02:00:00,0,0,0,65.54
08/16/2024 03:00:00,0,0,0,66.56
08/16/2024 04:00:00,0,0,0,67.07
08/16/2024 05:00:00,0,0,0,64
08/16/2024 06:00:00,19.92,19.92,0,43.52
08/16/2024 07:00:00,111.22,111.22,49.6,4.61
08/16/2024 08:00:00,320.46,320.46,240.76,0
08/16/2024 09:00:00,458.45,458.45,367.24,0
08/16/2024 10:00:00,527,527,429.18,0
08/16/2024 11:00:00,674.45,674.45,564.29,0
08/16/2024 12:00:00,742.46,742.46,627.65,0
08/16/2024 13:00:00,781.76,781.76,664.51,0
08/16/2024 14:00:00,739.16,739.16,623.04,0
08/16/2024 15:00:00,659.43,659.43,548.67,0
08/16/2024 16:00:00,533.24,533.24,431.62,0
08/16/2024 17:00:00,367.13,367.13,276.22,0
08/16/2024 18:00:00,194.82,194.82,115.71,0
08/16/2024 19:00:00,55.72,55.72,7.17,22.53
08/16/2024 20:00:00,1.28,1.28,0,68.61
08/16/2024 21:00:00,0,0,0,70.65
08/16/2024 22:00:00,0,0,0,70.66
08/16/2024 23:00:00,0,0,0,68.61
08/17/2024 00:00:00,0,0,0,69.63
08/17/2024 01:00:00,0,0,0,67.07
08/17/2024 02:00:00,0,0,0,67.07
08/17/2024 03:00:00,0,0,0,68.1
08/17/2024 04:00:00,0,0,0,68.09
08/17/2024 05:00:00,0,0,0,65.03
08/17/2024 06:00:00,19.39,19.39,0,44.03
08/17/2024 07:00:00,131.5,131.5,64.13,0.51
08/17/2024 08:00:00,294.48,294.48,215.68,0
08/17/2024 09:00:00,506.74,506.74,410.49,0
08/17/2024 10:00:00,601.1,601.1,496.2,0
08/17/2024 11:00:00,724.8,724.8,611.58,0
08/17/2024 12:00:00,695.92,695.92,584.38,0
08/17/2024 13:00:00,707.95,707.95,596.87,0
08/17/2024 14:00:00,745.38,745.38,629.76,0
08/17/2024 15:00:00,662.44,662.44,553.73,0
08/17/2024 16:00:00,557.55,557.55,456.64,0
08/17/2024 17:00:00,400.66,400.66,308.48,0
08/17/2024 18:00:00,229.12,229.12,148.48,0
08/17/2024 19:00:00,66.2,66.2,14.4,17.92
08/17/2024 20:00:00,1.39,1.39,0,69.63
08/17/2024 21:00:00,0,0,0,70.15
08/17/2024 22:00:00,0,0,0,70.14
08/17/2024 23:00:00,0,0,0,69.12
08/18/2024 00:00:00,0,0,0,69.12
08/18/2024 01:00:00,0,0,0,67.59
08/18/2024 02:00:00,0,0,0,66.56
08/18/2024 03:00:00,0,0,0,67.07
08/18/2024 04:00:00,0,0,0,71.17
08/18/2024 05:00:00,0,0,0,65.53
08/18/2024 06:00:00,26.94,26.94,1.79,38.91
08/18/2024 07:00:00,114.91,114.91,48.64,0.52
08/18/2024 08:00:00,181.19,181.19,109.82,0
08/18/2024 09:00:00,377.61,377.61,292.87,0
08/18/2024 10:00:00,387.49,387.49,298.68,0
08/18/2024 11:00:00,648.46,648.46,542.66,0
08/18/2024 12:00:00,402.55,402.55,312.83,0
08/18/2024 13:00:00,626.38,626.38,522.5,0
08/18/2024 14:00:00,825.29,825.29,708.61,0
08/18/2024 15:00:00,613.24,613.24,509.69,0
08/18/2024 16:00:00,543.79,543.79,446.15,0
08/18/2024 17:00:00,282.8,282.8,203.45,0
08/18/2024 18:00:00,158.57,158.57,88.07,0.51
08/18/2024 19:00:00,50.06,50.06,5.88,19.97
08/18/2024 20:00:00,0.56,0.56,0,65.02
08/18/2024 21:00:00,0,0,0,66.05
08/18/2024 22:00:00,0,0,0,66.05
08/18/2024 23:00:00,0,0,0,65.53
08/19/2024 00:00:00,0,0,0,65.54
08/19/2024 01:00:00,0,0,0,65.53
08/19/2024 02:00:00,0,0,0,64.52
08/19/2024 03:00:00,0,0,0,65.53
08/19/2024 04:00:00,0,0,0,64
08/19/2024 05:00:00,0,0,0,64
08/19/2024 06:00:00,7.91,7.91,0,54.79
08/19/2024 07:00:00,27.2,27.2,1.41,30.2
08/19/2024 08:00:00,51.14,51.14,4.35,4.1
08/19/2024 09:00:00,99.31,99.31,44.1,0
08/19/2024 10:00:00,94,94,38.91,0.51
08/19/2024 11:00:00,54.5,54.5,7.49,6.66
08/19/2024 12:00:00,112.14,112.14,56.96,2.56
08/19/2024 13:00:00,155.82,155.82,95.62,0
08/19/2024 14:00:00,142.33,142.33,70.72,0
08/19/2024 15:00:00,266.53,266.53,186.36,0
08/19/2024 16:00:00,195.63,195.63,118.6,0
08/19/2024 17:00:00,166.97,166.97,92.6,0
08/19/2024 18:00:00,160.73,160.73,86.66,0
08/19/2024 19:00:00,26.38,26.38,0.13,38.91
08/19/2024 20:00:00,0.18,0.18,0,66.56
08/19/2024 21:00:00,0,0,0,66.56
08/19/2024 22:00:00,0,0,0,67.07
08/19/2024 23:00:00,0,0,0,65.54
08/20/2024 00:00:00,0,0,0,64.51
08/20/2024 01:00:00,0,0,0,64
08/20/2024 02:00:00,0,0,0,63.49
08/20/2024 03:00:00,0,0,0,64
08/20/2024 04:00:00,0,0,0,63.49
08/20/2024 05:00:00,0,0,0,62.97
08/20/2024 06:00:00,1.2,1.2,0,61.44
08/20/2024 07:00:00,7.81,7.81,0,52.74
08/20/2024 08:00:00,39.75,39.75,1.66,26.11
08/20/2024 09:00:00,63.95,63.95,5.19,6.14
08/20/2024 10:00:00,346.6,346.6,261.31,0.52
08/20/2024 11:00:00,776.33,776.33,661.57,0
08/20/2024 12:00:00,699.35,699.35,590.78,0
08/20/2024 13:00:00,467.47,467.47,373.18,0
08/20/2024 14:00:00,719.07,719.07,606.98,0
08/20/2024 15:00:00,656.58,656.58,549.63,0
08/20/2024 16:00:00,525.31,525.31,426.11,0
08/20/2024 17:00:00,357.35,357.35,269.19,0
08/20/2024 18:00:00,184.08,184.08,107.97,0
08/20/2024 19:00:00,42.93,42.93,3.96,29.18
08/20/2024 20:00:00,0.44,0.44,0,70.66
08/20/2024 21:00:00,0,0,0,70.65
08/20/2024 22:00:00,0,0,0,65.54
08/20/2024 23:00:00,0,0,0,64.51
08/21/2024 00:00:00,0,0,0,64
08/21/2024 01:00:00,0,0,0,64
08/21/2024 02:00:00,0,0,0,64
08/21/2024 03:00:00,0,0,0,64
08/21/2024 04:00:00,0,0,0,63.49
08/21/2024 05:00:00,0,0,0,63.49
08/21/2024 06:00:00,19.36,19.36,0.07,41.98
08/21/2024 07:00:00,137.53,137.53,71.81,0.51
08/21/2024 08:00:00,297.95,297.95,217.21,0
08/21/2024 09:00:00,494.23,494.23,394.31,0
08/21/2024 10:00:00,681.13,681.13,564.54,0
08/21/2024 11:00:00,451.5,451.5,357.95,0
